data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
30.05.2024,Sokolov,"Браслет из золота, плетение сингапур, 585 проба",bracelets,1.59 г,28350,62990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,Сингапур,551060352
30.05.2024,Sokolov,"Браслет из золота, плетение ромб двойной, 585 проба",bracelets,2.51 г,36000,79990,,Без вставок,Красное золото 585 пробы,Ромб двойной,552010606
30.05.2024,Sokolov,"Браслет из золота, плетение ромб двойной, 585 проба",bracelets,1.13 г,20250,44990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,Ромб двойной,551010302
30.05.2024,Sokolov,"Браслет из золота, плетение Бисмарк, 585 проба",bracelets,4.82 г,72000,159990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,Бисмарк,552070802
30.05.2024,Sokolov,"Браслет из золота, плетение ромб тройной, 585 проба",bracelets,3.16 г,45000,99990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,Ромб тройной,552100602
30.05.2024,Sokolov,"Цепь из белого золота, плетение Снейк, 585 проба",chains,2.76 г,40500,89990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Белое золото 585 пробы,Снейк,581080258-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Панцирное, 585 проба",chains,2.1 г,32850,72990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Белое золото 585 пробы,Панцирное,581040302-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Сингапур, 585 проба",chains,2.86 г,49500,109990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Белое золото 585 пробы,Сингапур,581060302-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Якорное, 585 проба",chains,1.77 г,30600,67990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Белое золото 585 пробы,Якорное,581030304-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Снейк, 585 проба",chains,4.97 г,78750,174990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Белое золото 585 пробы,Снейк,581080358-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Двойной ромб, 585 проба",chains,1.77 г,30600,67990,,Без вставок,Белое золото 585 пробы,Ромб двойной,581010252-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение Сингапур, 585 проба",chains,1.65 г,27000,59990,,Без вставок,Белое золото 585 пробы,Сингапур,2106020-3
30.05.2024,Sokolov,"Цепь из белого золота, плетение якорное, 585 проба",chains,1.99 г,31500,69990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Белое золото 585 пробы,Якорь бриллиантовый,581030300-3
30.05.2024,Sokolov,"Цепь из золота, плетение Двойной ромб, 585 проба",chains,7.79 г,92250,204990,,Без вставок,Красное золото 585 пробы,Ромб двойной,581010506
30.05.2024,Sokolov,"Цепь из золота, плетение Якорное, 585 проба",chains,2.57 г,33750,74990,,Без вставок,Красное золото 585 пробы,Якорное,581030354
30.05.2024,Sokolov,"Цепь из золота, плетение Тройной ромб, 585 проба",chains,3.2 г,49500,109990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,Ромб тройной,582100402
30.05.2024,Sokolov,"Цепь из золота, плетение Якорное, 585 проба",chains,3.91 г,56250,124990,,Без вставок,Красное золото 585 пробы,Якорное,581030508
30.05.2024,Sokolov,"Цепь из белого золота, плетение Колос, 585 проба",chains,3.3 г,44100,97990,,Без вставок,Белое золото 585 пробы,Колос,2120030-3
30.05.2024,Sokolov,"Цепь из золота, плетение якорное, 585 проба",chains,1.38 г,23850,52990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,Якорь бриллиантовый,582030400
30.05.2024,Sokolov,"Цепь из белого золота, плетение Нонна, 585 проба",chains,2.98 г,47250,104990,,Без вставок,Белое золото 585 пробы,Нонна,2102030-3
30.05.2024,Sokolov,"Цепь из желтого золота, плетение Якорное, 585 проба",chains,2.98 г,42750,94990,,Без вставок,Жёлтое золото 585 пробы,Якорное,581030408-2
30.05.2024,Sokolov,"Цепь из желтого золота, плетение Панцирное, 585 проба",chains,2.08 г,30600,67990,,Без вставок,Жёлтое золото 585 пробы,Панцирное,581040302-2
