data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
28-05-2024,Sokolov,Помолвочное кольцо из комбинированного золота с бриллиантом,rings,1.05 г,10990,0,,"Бриллиант (природный) (1 шт, 0.013 карат)",Комбинированное золото 585 пробы,,1011510
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,1.47 г,12990,0,,"Бриллиант (природный) (18 шт, 0.054 карат)",Красное золото 585 пробы,Английский,1022206
28-05-2024,Sokolov,Кольцо из золота с бриллиантами,rings,0.91 г,7990,0,,"Бриллиант (природный) (23 шт, 0.067 карат)",Красное золото 585 пробы,,1012584
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,1.04 г,10990,0,,"Бриллиант (природный) (2 шт, 0.04 карат)",Красное золото 585 пробы,Пусет,1022152
28-05-2024,Sokolov,Кольцо из золота с бриллиантом,rings,0.77 г,8990,0,,"Бриллиант (природный) (1 шт, 0.03 карат)",Красное золото 585 пробы,,1012564
28-05-2024,Sokolov,Серьги из комбинированного золота с бриллиантами,earrings,2.2 г,60750,134990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (18 шт, 0.054 карат) и еще 1",Комбинированное золото 585 пробы,Английский,1021850
28-05-2024,Sokolov,Кольцо из комбинированного золота с бриллиантами,rings,1.62 г,54000,119990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (16 шт, 0.086 карат) и еще 1",Комбинированное золото 585 пробы,,1012010
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,1.97 г,27990,0,,"Бриллиант (природный) (30 шт, 0.087 карат)",Красное золото 585 пробы,Английский,1021939
28-05-2024,Sokolov,Кольцо из золота с бриллиантами,rings,0.83 г,13990,0,,"Бриллиант (природный) (23 шт, 0.067 карат)",Красное золото 585 пробы,,1012306
28-05-2024,Sokolov,Серьги из золота с бесцветными и чёрными бриллиантами,earrings,2.53 г,65250,144990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (24 шт, 0.078 карат) и еще 2",Красное золото 585 пробы,Пусет,7020058
28-05-2024,Sokolov,Подвеска из золота с бесцветными и чёрными бриллиантами,pendants,1.01 г,30600,67990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (12 шт, 0.039 карат) и еще 2",Красное золото 585 пробы,,7030003
28-05-2024,Sokolov,Серьги из золота с бесцветными и чёрными бриллиантами,earrings,3.17 г,76500,169990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Черный бриллиант (8 шт, 0.029 карат) и еще 2",Красное золото 585 пробы,Английский,7020057
28-05-2024,Sokolov,Кольцо из золота с бесцветными и чёрными бриллиантами,rings,1.98 г,45000,99990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Черный бриллиант (4 шт, 0.024 карат) и еще 2",Красное золото 585 пробы,,7010060
28-05-2024,Sokolov,Серьги из золота с бесцветными и чёрными бриллиантами,earrings,4.19 г,96750,214990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Черный бриллиант (40 шт, 0.144 карат) и еще 2",Красное золото 585 пробы,Английский,7020061
28-05-2024,Sokolov,Кольцо из золота с бесцветными и чёрными бриллиантами,rings,2.2 г,58500,129990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Черный бриллиант (20 шт, 0.07 карат) и еще 2",Красное золото 585 пробы,,7010047
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,3.42 г,92250,204990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (32 шт, 0.096 карат) и еще 1",Красное золото 585 пробы,Английский,1022131
28-05-2024,Sokolov,Кольцо из золота с бриллиантами,rings,2.22 г,56250,124990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (16 шт, 0.048 карат) и еще 1",Красное золото 585 пробы,,1012551
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,2.7 г,87750,194990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (12 шт, 0.127 карат) и еще 3",Комбинированное золото 585 пробы,Английский,1020742
28-05-2024,Sokolov,Кольцо из комбинированного золота с бриллиантами,rings,2.31 г,99000,219990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (1 шт, 0.11 карат) и еще 3",Комбинированное золото 585 пробы,,1011115
28-05-2024,Sokolov,Серьги из золота с бриллиантами,earrings,4.31 г,128250,284990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (108 шт, 0.411 карат)",Красное золото 585 пробы,Замок-булавка,1020152
28-05-2024,Sokolov,Золотое кольцо c бриллиантами,rings,3.78 г,119250,264990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (134 шт, 0.496 карат)",Красное золото 585 пробы,,1010255
28-05-2024,Sokolov,Серьги из комбинированного золота с бриллиантами и танзанитами,earrings,4.3 г,123750,274990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (12 шт, 0.255 карат) и еще 1",Комбинированное золото 585 пробы,Английский,6024077
28-05-2024,Sokolov,Кольцо из комбинированного золота с бриллиантами и танзанитом,rings,2.51 г,76500,169990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (6 шт, 0.127 карат) и еще 1",Комбинированное золото 585 пробы,,6014071
28-05-2024,Sokolov,Серьги из золота с бриллиантами и танзанитами,earrings,3.63 г,92250,204990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -25%,"Бриллиант (природный) (18 шт, 0.068 карат) и еще 1",Красное золото 585 пробы,Английский,6024218
