data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
04-06-2024,Sokolov,Колье из золота с жемчугом,necklaces,0.77 г,10350,22990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Жемчуг натуральный (1 шт, 1.6 карат)",Красное золото 585 пробы,,797060
04-06-2024,Sokolov,Колье из золота с жемчугом,necklaces,0.25 г,24750,54990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Жемчуг натуральный (65 шт, 108.953 карат)",Красное золото 585 пробы,,797074
04-06-2024,Sokolov,Колье из золота с жемчугом,necklaces,0.93 г,20250,44990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Жемчуг натуральный (5 шт, 3.25 карат)",Красное золото 585 пробы,,797085
04-06-2024,Sokolov,Кольцо из комбинированного золота с бриллиантом,rings,2.06 г,119250,264990,,"Бриллиант (природный) (1 шт, 0.33 карат)",Комбинированное золото 585 пробы,,9010073-57
04-06-2024,Sokolov,Кольцо из белого золота с бриллиантом выращенным,rings,1.8 г,90000,199990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (1 шт, 0.336 карат) и еще 1",Белое золото 585 пробы,1.8 г,9010176-5
04-06-2024,Sokolov,Серьги из белого золота с бриллиантом выращенным,earrings,1.4 г,94500,209990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (2 шт, 0.75 карат)",Белое золото 585 пробы,Пусет,9020029-5
04-06-2024,Sokolov,Серьги из белого золота с бриллиантом выращенным,earrings,1.38 г,85500,189990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант выращенный (2 шт, 0.56 карат)",Белое золото 585 пробы,Пусет,9020062-5
04-06-2024,Sokolov,Кольцо из комбинированного золота с гравировкой с фианитами,rings,2.59 г,36000,79990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (7 шт, 0.116 карат)",Комбинированное золото 585 пробы,,014742
04-06-2024,Sokolov,Кольцо из золота с фианитом,rings,2.22 г,27000,59990,,"Фианит (1 шт, 0.297 карат)",Красное золото 585 пробы,,018577
04-06-2024,Sokolov,Кольцо из золота с фианитом,rings,1.73 г,24750,54990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (1 шт, 1.455 карат)",Красное золото 585 пробы,,019029
04-06-2024,Sokolov,Кольцо из золота,rings,1.33 г,17100,37990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019188
04-06-2024,Sokolov,Кольцо из золота,rings,1.59 г,19350,42990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019196
04-06-2024,Sokolov,Кольцо из золота,rings,1.34 г,17100,37990,,Без вставок,Красное золото 585 пробы,,019262
04-06-2024,Sokolov,Кольцо из золота,rings,0.83 г,13050,28990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,,019276
04-06-2024,Sokolov,Кольцо из золота с фианитом,rings,1.89 г,26100,57990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,"Фианит (1 шт, 1.435 карат)",Красное золото 585 пробы,,019290
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,1.06 г,14850,32990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (19 шт, 0.162 карат)",Красное золото 585 пробы,,019291
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,1.23 г,14400,47990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (5 шт, 0.043 карат)",Красное золото 585 пробы,,019292
04-06-2024,Sokolov,Кольцо из золота,rings,1.02 г,15750,34990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,,019293
04-06-2024,Sokolov,Кольцо из золота,rings,1.11 г,12150,26990,,Без вставок,Красное золото 585 пробы,,019297
04-06-2024,Sokolov,Кольцо из золота,rings,3.03 г,39600,87990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019318
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,2.62 г,33750,74990,,"Фианит (1 шт, 0.846 карат) и еще 2",Красное золото 585 пробы,,019330
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,2.6 г,37350,82990,,"Фианит (51 шт, 0.326 карат)",Красное золото 585 пробы,,019348
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,1.45 г,18000,39990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (1 шт, 0.846 карат) и еще 3",Красное золото 585 пробы,,019364
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,1.7 г,23850,52990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,"Фианит (1 шт, 1.119 карат) и еще 1",Красное золото 585 пробы,,019379
04-06-2024,Sokolov,Кольцо из золота,rings,2.31 г,28350,62990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019403
04-06-2024,Sokolov,Кольцо из золота с фианитом,rings,1.95 г,23850,52990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (1 шт, 0.122 карат)",Красное золото 585 пробы,,019404
04-06-2024,Sokolov,Кольцо из золота,rings,2.83 г,41850,92990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,,019418
04-06-2024,Sokolov,Кольцо из золота с фианитом,rings,2.45 г,36000,79990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,"Фианит (1 шт, 1.455 карат)",Красное золото 585 пробы,,019428
04-06-2024,Sokolov,Кольцо из комбинированного золота с фианитами,rings,1.6 г,23850,52990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,"Фианит (1 шт, 0.201 карат) и еще 1",Красное золото 585 пробы,,019431
04-06-2024,Sokolov,Кольцо из золота с фианитами,rings,3.33 г,49500,109990,,"Фианит (10 шт, 0.085 карат)",Красное золото 585 пробы,,019436
04-06-2024,Sokolov,Кольцо из золота,rings,2.88 г,38250,84990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019437
04-06-2024,Sokolov,Кольцо из золота,rings,3.34 г,49500,109990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -10%,Без вставок,Красное золото 585 пробы,,019444
04-06-2024,Sokolov,Кольцо из золота,rings,1.46 г,22500,49990,Дополнительная скидка по акции «Готовимся к лету!» ЕЩЁ -20%,Без вставок,Красное золото 585 пробы,,019474
